campaign_id,seed,episode,source_agent,flood_rounds,first_full_agreement_round,directed_return_transmissions,all_agents_received,all_agents_equal,observed_return
TRAJ-MICRO-V1,12037,108,0,2,2,8,1,1,0.8819852252886763
TRAJ-MICRO-V1,12037,109,0,2,2,8,1,1,0.8702492947326386
TRAJ-MICRO-V1,12037,110,0,2,2,8,1,1,0.8340756050262164
TRAJ-MICRO-V1,12037,111,0,2,2,8,1,1,0.8049671769802588
TRAJ-MICRO-V1,12037,112,0,2,2,8,1,1,0.799557472325946
TRAJ-MICRO-V1,12037,113,0,2,2,8,1,1,0.8089521852666139
TRAJ-MICRO-V1,12037,114,0,2,2,8,1,1,0.7646983968855812
TRAJ-MICRO-V1,12037,115,0,2,2,8,1,1,0.8325693135335414
TRAJ-MICRO-V1,12037,116,0,2,2,8,1,1,0.86081487450795
TRAJ-MICRO-V1,12037,117,0,2,2,8,1,1,0.8548307635034219
TRAJ-MICRO-V1,12037,118,0,2,2,8,1,1,0.8797073096221708
TRAJ-MICRO-V1,12037,119,0,2,2,8,1,1,0.8818626946022178
TRAJ-MICRO-V1,12037,120,0,2,2,8,1,1,0.871371501507232
TRAJ-MICRO-V1,12037,121,0,2,2,8,1,1,0.8917190992722313
TRAJ-MICRO-V1,12037,122,0,2,2,8,1,1,0.8493235377543615
TRAJ-MICRO-V1,12037,123,0,2,2,8,1,1,0.8681417585738067
TRAJ-MICRO-V1,12037,124,0,2,2,8,1,1,0.8799955560001169
TRAJ-MICRO-V1,12037,125,0,2,2,8,1,1,0.8802015422761055
TRAJ-MICRO-V1,12037,126,0,2,2,8,1,1,0.8321083750321417
TRAJ-MICRO-V1,12037,127,0,2,2,8,1,1,0.8302746472244037
TRAJ-MICRO-V1,12037,128,0,2,2,8,1,1,0.7816690755220442
TRAJ-MICRO-V1,12037,129,0,2,2,8,1,1,0.7664183945005507
TRAJ-MICRO-V1,12037,130,0,2,2,8,1,1,0.7683466269833518
TRAJ-MICRO-V1,12037,131,0,2,2,8,1,1,0.7738773239684598
TRAJ-MICRO-V1,12037,132,0,2,2,8,1,1,0.7970281022721978
TRAJ-MICRO-V1,12037,133,0,2,2,8,1,1,0.8131255562566359
TRAJ-MICRO-V1,12037,134,0,2,2,8,1,1,0.8395684863599262
TRAJ-MICRO-V1,12037,135,0,2,2,8,1,1,0.8269070029095903
TRAJ-MICRO-V1,12037,136,0,2,2,8,1,1,0.8427262901520111
TRAJ-MICRO-V1,12037,137,0,2,2,8,1,1,0.8182636773247657
TRAJ-MICRO-V1,12037,138,0,2,2,8,1,1,0.8308612251606596
TRAJ-MICRO-V1,12037,139,0,2,2,8,1,1,0.8467182086935037
TRAJ-MICRO-V1,12037,140,0,2,2,8,1,1,0.81157685146037
TRAJ-MICRO-V1,12037,141,0,2,2,8,1,1,0.8273029407647825
TRAJ-MICRO-V1,12037,142,0,2,2,8,1,1,0.803876570038621
TRAJ-MICRO-V1,12037,143,0,2,2,8,1,1,0.8376485093190102
TRAJ-MICRO-V1,12037,144,0,2,2,8,1,1,0.8168444607135013
TRAJ-MICRO-V1,12037,145,0,2,2,8,1,1,0.8408907953534681
TRAJ-MICRO-V1,12037,146,0,2,2,8,1,1,0.8434578059949513
TRAJ-MICRO-V1,12037,147,0,2,2,8,1,1,0.825400361409144
TRAJ-MICRO-V1,12037,148,0,2,2,8,1,1,0.849572741857934
TRAJ-MICRO-V1,12037,149,0,2,2,8,1,1,0.8339840533866202
TRAJ-MICRO-V1,12037,150,0,2,2,8,1,1,0.8292523443109816
TRAJ-MICRO-V1,12037,151,0,2,2,8,1,1,0.8436126256646341
TRAJ-MICRO-V1,12037,152,0,2,2,8,1,1,0.8291184791804527
TRAJ-MICRO-V1,12037,153,0,2,2,8,1,1,0.868721470482934
TRAJ-MICRO-V1,12037,154,0,2,2,8,1,1,0.8470567330778603
TRAJ-MICRO-V1,12037,155,0,2,2,8,1,1,0.8659199902374767
TRAJ-MICRO-V1,12037,156,0,2,2,8,1,1,0.8501607878290822
TRAJ-MICRO-V1,12037,157,0,2,2,8,1,1,0.8526422581195845
TRAJ-MICRO-V1,12037,158,0,2,2,8,1,1,0.8687416140685658
TRAJ-MICRO-V1,12037,159,0,2,2,8,1,1,0.8272224386988608
TRAJ-MICRO-V1,12037,160,0,2,2,8,1,1,0.8676009185398263
TRAJ-MICRO-V1,12037,161,0,2,2,8,1,1,0.8607831122411305
TRAJ-MICRO-V1,12037,162,0,2,2,8,1,1,0.8290650955509057
TRAJ-MICRO-V1,12037,163,0,2,2,8,1,1,0.8739400730229239
TRAJ-MICRO-V1,12037,164,0,2,2,8,1,1,0.8520326211657869
TRAJ-MICRO-V1,12037,165,0,2,2,8,1,1,0.8257744048633118
TRAJ-MICRO-V1,12037,166,0,2,2,8,1,1,0.8285020954284629
TRAJ-MICRO-V1,12037,167,0,2,2,8,1,1,0.8351061780834271
TRAJ-MICRO-V1,12037,168,0,2,2,8,1,1,0.8200508838411817
TRAJ-MICRO-V1,12037,169,0,2,2,8,1,1,0.8184843025653752
TRAJ-MICRO-V1,12037,170,0,2,2,8,1,1,0.8558054628766582
TRAJ-MICRO-V1,12037,171,0,2,2,8,1,1,0.8367715134204025
TRAJ-MICRO-V1,12037,172,0,2,2,8,1,1,0.8038370054872122
TRAJ-MICRO-V1,12037,173,0,2,2,8,1,1,0.8509535940238062
TRAJ-MICRO-V1,12037,174,0,2,2,8,1,1,0.8286456008066945
TRAJ-MICRO-V1,12037,175,0,2,2,8,1,1,0.8193151030429378
TRAJ-MICRO-V1,12037,176,0,2,2,8,1,1,0.8531442203156162
TRAJ-MICRO-V1,12037,177,0,2,2,8,1,1,0.8397407170953459
TRAJ-MICRO-V1,12037,178,0,2,2,8,1,1,0.7866257825427565
TRAJ-MICRO-V1,12037,179,0,2,2,8,1,1,0.8615166564675456
TRAJ-MICRO-V1,12037,180,0,2,2,8,1,1,0.8171179211361393
TRAJ-MICRO-V1,12037,181,0,2,2,8,1,1,0.8170463708020208
TRAJ-MICRO-V1,12037,182,0,2,2,8,1,1,0.8553521572962044
TRAJ-MICRO-V1,12037,183,0,2,2,8,1,1,0.7958521731601588
TRAJ-MICRO-V1,12037,184,0,2,2,8,1,1,0.8086018535420055
TRAJ-MICRO-V1,12037,185,0,2,2,8,1,1,0.7872935400363971
TRAJ-MICRO-V1,12037,186,0,2,2,8,1,1,0.7523076157893676
TRAJ-MICRO-V1,12037,187,0,2,2,8,1,1,0.7524764297876858
TRAJ-MICRO-V1,12037,188,0,2,2,8,1,1,0.7831595153859179
TRAJ-MICRO-V1,12037,189,0,2,2,8,1,1,0.8227262473828024
TRAJ-MICRO-V1,12037,190,0,2,2,8,1,1,0.8162744513754406
TRAJ-MICRO-V1,12037,191,0,2,2,8,1,1,0.8554028884910923
TRAJ-MICRO-V1,12037,192,0,2,2,8,1,1,0.8267558545273412
TRAJ-MICRO-V1,12037,193,0,2,2,8,1,1,0.8646038516883776
TRAJ-MICRO-V1,12037,194,0,2,2,8,1,1,0.8748697006373984
TRAJ-MICRO-V1,12037,195,0,2,2,8,1,1,0.8435784065829675
TRAJ-MICRO-V1,12037,196,0,2,2,8,1,1,0.8370550727981235
TRAJ-MICRO-V1,12037,197,0,2,2,8,1,1,0.8699633115182337
TRAJ-MICRO-V1,12037,198,0,2,2,8,1,1,0.8305761011731535
TRAJ-MICRO-V1,12037,199,0,2,2,8,1,1,0.8458032771526954
TRAJ-MICRO-V1,12037,200,0,2,2,8,1,1,0.8397128252319851
TRAJ-MICRO-V1,12037,201,0,2,2,8,1,1,0.8004669049216715
TRAJ-MICRO-V1,12037,202,0,2,2,8,1,1,0.8467129368044598
TRAJ-MICRO-V1,12037,203,0,2,2,8,1,1,0.8490597315789556
TRAJ-MICRO-V1,12037,204,0,2,2,8,1,1,0.8310315180948726
TRAJ-MICRO-V1,12037,205,0,2,2,8,1,1,0.8154694387529906
TRAJ-MICRO-V1,12037,206,0,2,2,8,1,1,0.8542857336789902
TRAJ-MICRO-V1,12037,207,0,2,2,8,1,1,0.852036504624346
TRAJ-MICRO-V1,12037,208,0,2,2,8,1,1,0.8365237473181566
TRAJ-MICRO-V1,12037,209,0,2,2,8,1,1,0.8710998105364363
TRAJ-MICRO-V1,12037,210,0,2,2,8,1,1,0.8635419768528286
TRAJ-MICRO-V1,12037,211,0,2,2,8,1,1,0.8349592488031415
TRAJ-MICRO-V1,12037,212,0,2,2,8,1,1,0.8596788223136037
TRAJ-MICRO-V1,12037,213,0,2,2,8,1,1,0.7994579170572159
TRAJ-MICRO-V1,12037,214,0,2,2,8,1,1,0.8148886838849241
TRAJ-MICRO-V1,12037,215,0,2,2,8,1,1,0.834884140385779
TRAJ-MICRO-V1,12037,216,0,2,2,8,1,1,0.821674619266168
TRAJ-MICRO-V1,12037,217,0,2,2,8,1,1,0.8242477760235336
TRAJ-MICRO-V1,12037,218,0,2,2,8,1,1,0.8747149144984954
TRAJ-MICRO-V1,12037,219,0,2,2,8,1,1,0.8493533344086147
TRAJ-MICRO-V1,12037,220,0,2,2,8,1,1,0.8541365577480697
TRAJ-MICRO-V1,12037,221,0,2,2,8,1,1,0.8450845744626062
TRAJ-MICRO-V1,12037,222,0,2,2,8,1,1,0.8218210427682294
TRAJ-MICRO-V1,12037,223,0,2,2,8,1,1,0.8503920501626631
TRAJ-MICRO-V1,12037,224,0,2,2,8,1,1,0.8631318507248799
TRAJ-MICRO-V1,12037,225,0,2,2,8,1,1,0.7992402631543615
TRAJ-MICRO-V1,12037,226,0,2,2,8,1,1,0.8683507509473809
TRAJ-MICRO-V1,12037,227,0,2,2,8,1,1,0.8086738163963412
TRAJ-MICRO-V1,12037,228,0,2,2,8,1,1,0.8210050773960829
TRAJ-MICRO-V1,12037,229,0,2,2,8,1,1,0.8005539338138153
TRAJ-MICRO-V1,12037,230,0,2,2,8,1,1,0.850804801111213
TRAJ-MICRO-V1,12037,231,0,2,2,8,1,1,0.8367204821245395
TRAJ-MICRO-V1,12037,232,0,2,2,8,1,1,0.8502364229877519
TRAJ-MICRO-V1,12037,233,0,2,2,8,1,1,0.8765593076227293
TRAJ-MICRO-V1,12037,234,0,2,2,8,1,1,0.8592710791765285
TRAJ-MICRO-V1,12037,235,0,2,2,8,1,1,0.8661705869739599
TRAJ-MICRO-V1,12037,236,0,2,2,8,1,1,0.8748082035679597
TRAJ-MICRO-V1,12037,237,0,2,2,8,1,1,0.8436408327789091
TRAJ-MICRO-V1,12037,238,0,2,2,8,1,1,0.8573125670078987
TRAJ-MICRO-V1,12037,239,0,2,2,8,1,1,0.8118448548110947
TRAJ-MICRO-V1,12037,240,0,2,2,8,1,1,0.801856171016899
TRAJ-MICRO-V1,12041,1,0,2,2,8,1,1,0.7875123096247242
TRAJ-MICRO-V1,12041,2,0,2,2,8,1,1,0.7772352614587743
TRAJ-MICRO-V1,12041,3,0,2,2,8,1,1,0.818144935835189
TRAJ-MICRO-V1,12041,4,0,2,2,8,1,1,0.8121038767973412
TRAJ-MICRO-V1,12041,5,0,2,2,8,1,1,0.8362046511568191
TRAJ-MICRO-V1,12041,6,0,2,2,8,1,1,0.8238475698289424
TRAJ-MICRO-V1,12041,7,0,2,2,8,1,1,0.7920506582797763
TRAJ-MICRO-V1,12041,8,0,2,2,8,1,1,0.8446989138976555
TRAJ-MICRO-V1,12041,9,0,2,2,8,1,1,0.8719167930048447
TRAJ-MICRO-V1,12041,10,0,2,2,8,1,1,0.8265144381622256
TRAJ-MICRO-V1,12041,11,0,2,2,8,1,1,0.7934333248843053
TRAJ-MICRO-V1,12041,12,0,2,2,8,1,1,0.8560159487641221
TRAJ-MICRO-V1,12041,13,0,2,2,8,1,1,0.7515522874921897
TRAJ-MICRO-V1,12041,14,0,2,2,8,1,1,0.8272704372012681
TRAJ-MICRO-V1,12041,15,0,2,2,8,1,1,0.8212411890282518
TRAJ-MICRO-V1,12041,16,0,2,2,8,1,1,0.7958567192923092
TRAJ-MICRO-V1,12041,17,0,2,2,8,1,1,0.8112043433101698
TRAJ-MICRO-V1,12041,18,0,2,2,8,1,1,0.7850082475966772
TRAJ-MICRO-V1,12041,19,0,2,2,8,1,1,0.8387348827306369
TRAJ-MICRO-V1,12041,20,0,2,2,8,1,1,0.8061827739753797
TRAJ-MICRO-V1,12041,21,0,2,2,8,1,1,0.8191812551816282
TRAJ-MICRO-V1,12041,22,0,2,2,8,1,1,0.7981894709364196
TRAJ-MICRO-V1,12041,23,0,2,2,8,1,1,0.8175899428739535
TRAJ-MICRO-V1,12041,24,0,2,2,8,1,1,0.84410319250303
TRAJ-MICRO-V1,12041,25,0,2,2,8,1,1,0.7926301672329734
TRAJ-MICRO-V1,12041,26,0,2,2,8,1,1,0.8189757987023574
TRAJ-MICRO-V1,12041,27,0,2,2,8,1,1,0.7617986168593318
TRAJ-MICRO-V1,12041,28,0,2,2,8,1,1,0.7940043217686892
TRAJ-MICRO-V1,12041,29,0,2,2,8,1,1,0.8184757325403518
TRAJ-MICRO-V1,12041,30,0,2,2,8,1,1,0.792533458888325
TRAJ-MICRO-V1,12041,31,0,2,2,8,1,1,0.7863337196690469
TRAJ-MICRO-V1,12041,32,0,2,2,8,1,1,0.8291425114888024
TRAJ-MICRO-V1,12041,33,0,2,2,8,1,1,0.7797279497405146
TRAJ-MICRO-V1,12041,34,0,2,2,8,1,1,0.8169855407403538
TRAJ-MICRO-V1,12041,35,0,2,2,8,1,1,0.8350475008508321
TRAJ-MICRO-V1,12041,36,0,2,2,8,1,1,0.8103359424653157
TRAJ-MICRO-V1,12041,37,0,2,2,8,1,1,0.8594224609309177
TRAJ-MICRO-V1,12041,38,0,2,2,8,1,1,0.8290442705112275
TRAJ-MICRO-V1,12041,39,0,2,2,8,1,1,0.8180402424138659
TRAJ-MICRO-V1,12041,40,0,2,2,8,1,1,0.8072198249163842
TRAJ-MICRO-V1,12041,41,0,2,2,8,1,1,0.7739505995049293
TRAJ-MICRO-V1,12041,42,0,2,2,8,1,1,0.8124471236421411
TRAJ-MICRO-V1,12041,43,0,2,2,8,1,1,0.8545770848560149
TRAJ-MICRO-V1,12041,44,0,2,2,8,1,1,0.8346604989261809
TRAJ-MICRO-V1,12041,45,0,2,2,8,1,1,0.8642995957908469
TRAJ-MICRO-V1,12041,46,0,2,2,8,1,1,0.8784019162895758
TRAJ-MICRO-V1,12041,47,0,2,2,8,1,1,0.8684125894300353
TRAJ-MICRO-V1,12041,48,0,2,2,8,1,1,0.831234713551835
TRAJ-MICRO-V1,12041,49,0,2,2,8,1,1,0.861062702228014
TRAJ-MICRO-V1,12041,50,0,2,2,8,1,1,0.8242892930203958
TRAJ-MICRO-V1,12041,51,0,2,2,8,1,1,0.8066359080331493
TRAJ-MICRO-V1,12041,52,0,2,2,8,1,1,0.8561244418487999
TRAJ-MICRO-V1,12041,53,0,2,2,8,1,1,0.8056396856888722
TRAJ-MICRO-V1,12041,54,0,2,2,8,1,1,0.7881358449650843
TRAJ-MICRO-V1,12041,55,0,2,2,8,1,1,0.8088140793514275
TRAJ-MICRO-V1,12041,56,0,2,2,8,1,1,0.7854569363037566
TRAJ-MICRO-V1,12041,57,0,2,2,8,1,1,0.7872944731305451
TRAJ-MICRO-V1,12041,58,0,2,2,8,1,1,0.8398909122283186
TRAJ-MICRO-V1,12041,59,0,2,2,8,1,1,0.8187147669547131
TRAJ-MICRO-V1,12041,60,0,2,2,8,1,1,0.8400954532624274
TRAJ-MICRO-V1,12041,61,0,2,2,8,1,1,0.8522043047205735
TRAJ-MICRO-V1,12041,62,0,2,2,8,1,1,0.8850680617220303
TRAJ-MICRO-V1,12041,63,0,2,2,8,1,1,0.8534558975098606
TRAJ-MICRO-V1,12041,64,0,2,2,8,1,1,0.8635494200055519
TRAJ-MICRO-V1,12041,65,0,2,2,8,1,1,0.9020203490157941
TRAJ-MICRO-V1,12041,66,0,2,2,8,1,1,0.8358607361002542
TRAJ-MICRO-V1,12041,67,0,2,2,8,1,1,0.8579811305826944
TRAJ-MICRO-V1,12041,68,0,2,2,8,1,1,0.8482942080760727
TRAJ-MICRO-V1,12041,69,0,2,2,8,1,1,0.8352231303178715
TRAJ-MICRO-V1,12041,70,0,2,2,8,1,1,0.8393875685970194
TRAJ-MICRO-V1,12041,71,0,2,2,8,1,1,0.8544284455023342
TRAJ-MICRO-V1,12041,72,0,2,2,8,1,1,0.798774319966163
TRAJ-MICRO-V1,12041,73,0,2,2,8,1,1,0.8360443526327013
TRAJ-MICRO-V1,12041,74,0,2,2,8,1,1,0.812301997745322
TRAJ-MICRO-V1,12041,75,0,2,2,8,1,1,0.799316398462206
TRAJ-MICRO-V1,12041,76,0,2,2,8,1,1,0.80711900234681
TRAJ-MICRO-V1,12041,77,0,2,2,8,1,1,0.8139133751734065
TRAJ-MICRO-V1,12041,78,0,2,2,8,1,1,0.8169774825086996
TRAJ-MICRO-V1,12041,79,0,2,2,8,1,1,0.8117404914515768
TRAJ-MICRO-V1,12041,80,0,2,2,8,1,1,0.8190767460175576
TRAJ-MICRO-V1,12041,81,0,2,2,8,1,1,0.8152646076036643
TRAJ-MICRO-V1,12041,82,0,2,2,8,1,1,0.8487870094677377
TRAJ-MICRO-V1,12041,83,0,2,2,8,1,1,0.8207037718423625
TRAJ-MICRO-V1,12041,84,0,2,2,8,1,1,0.7673658152196495
TRAJ-MICRO-V1,12041,85,0,2,2,8,1,1,0.8415669812409768
TRAJ-MICRO-V1,12041,86,0,2,2,8,1,1,0.8569730753030645
TRAJ-MICRO-V1,12041,87,0,2,2,8,1,1,0.8292061251939391
TRAJ-MICRO-V1,12041,88,0,2,2,8,1,1,0.8732839579224942
TRAJ-MICRO-V1,12041,89,0,2,2,8,1,1,0.8562026821538327
TRAJ-MICRO-V1,12041,90,0,2,2,8,1,1,0.8093282482574498
TRAJ-MICRO-V1,12041,91,0,2,2,8,1,1,0.817382038550603
TRAJ-MICRO-V1,12041,92,0,2,2,8,1,1,0.838138760139637
TRAJ-MICRO-V1,12041,93,0,2,2,8,1,1,0.8233392181551162
TRAJ-MICRO-V1,12041,94,0,2,2,8,1,1,0.8364116908391649
TRAJ-MICRO-V1,12041,95,0,2,2,8,1,1,0.8433403966427843
TRAJ-MICRO-V1,12041,96,0,2,2,8,1,1,0.862577128150941
TRAJ-MICRO-V1,12041,97,0,2,2,8,1,1,0.8581856215095324
TRAJ-MICRO-V1,12041,98,0,2,2,8,1,1,0.8448462413225356
TRAJ-MICRO-V1,12041,99,0,2,2,8,1,1,0.7967726554925351
TRAJ-MICRO-V1,12041,100,0,2,2,8,1,1,0.8244224917151434
TRAJ-MICRO-V1,12041,101,0,2,2,8,1,1,0.8373262191678664
TRAJ-MICRO-V1,12041,102,0,2,2,8,1,1,0.8598293659107477
TRAJ-MICRO-V1,12041,103,0,2,2,8,1,1,0.8310318729106833
TRAJ-MICRO-V1,12041,104,0,2,2,8,1,1,0.8772773345742418
TRAJ-MICRO-V1,12041,105,0,2,2,8,1,1,0.8699502220691172
TRAJ-MICRO-V1,12041,106,0,2,2,8,1,1,0.8532358420687707
TRAJ-MICRO-V1,12041,107,0,2,2,8,1,1,0.8883136421313843
TRAJ-MICRO-V1,12041,108,0,2,2,8,1,1,0.8596271584352655
TRAJ-MICRO-V1,12041,109,0,2,2,8,1,1,0.8360504154044123
TRAJ-MICRO-V1,12041,110,0,2,2,8,1,1,0.8433959971489818
TRAJ-MICRO-V1,12041,111,0,2,2,8,1,1,0.7777873710370736
TRAJ-MICRO-V1,12041,112,0,2,2,8,1,1,0.8085974808284493
TRAJ-MICRO-V1,12041,113,0,2,2,8,1,1,0.814057710771133
TRAJ-MICRO-V1,12041,114,0,2,2,8,1,1,0.7899435817418133
TRAJ-MICRO-V1,12041,115,0,2,2,8,1,1,0.8513194741015465
TRAJ-MICRO-V1,12041,116,0,2,2,8,1,1,0.8423595045509054
TRAJ-MICRO-V1,12041,117,0,2,2,8,1,1,0.8544987269716694
TRAJ-MICRO-V1,12041,118,0,2,2,8,1,1,0.8753602275129191
TRAJ-MICRO-V1,12041,119,0,2,2,8,1,1,0.8928004560654675
TRAJ-MICRO-V1,12041,120,0,2,2,8,1,1,0.8762847914027941
TRAJ-MICRO-V1,12041,121,0,2,2,8,1,1,0.8794124935366656
TRAJ-MICRO-V1,12041,122,0,2,2,8,1,1,0.9319870239769219
TRAJ-MICRO-V1,12041,123,0,2,2,8,1,1,0.8961481839881412
TRAJ-MICRO-V1,12041,124,0,2,2,8,1,1,0.8526506925095815
TRAJ-MICRO-V1,12041,125,0,2,2,8,1,1,0.8810723558832525
TRAJ-MICRO-V1,12041,126,0,2,2,8,1,1,0.8594007615943474
TRAJ-MICRO-V1,12041,127,0,2,2,8,1,1,0.8252969116146027
TRAJ-MICRO-V1,12041,128,0,2,2,8,1,1,0.7838972894392142
TRAJ-MICRO-V1,12041,129,0,2,2,8,1,1,0.7672992023590943
TRAJ-MICRO-V1,12041,130,0,2,2,8,1,1,0.7734593993638185
TRAJ-MICRO-V1,12041,131,0,2,2,8,1,1,0.7669510388713775
TRAJ-MICRO-V1,12041,132,0,2,2,8,1,1,0.7879823211568088
TRAJ-MICRO-V1,12041,133,0,2,2,8,1,1,0.812483675773345
TRAJ-MICRO-V1,12041,134,0,2,2,8,1,1,0.8091254545747544
TRAJ-MICRO-V1,12041,135,0,2,2,8,1,1,0.8140652192460726
TRAJ-MICRO-V1,12041,136,0,2,2,8,1,1,0.7709034691954025
TRAJ-MICRO-V1,12041,137,0,2,2,8,1,1,0.8423518402879907
TRAJ-MICRO-V1,12041,138,0,2,2,8,1,1,0.8180116478123449
TRAJ-MICRO-V1,12041,139,0,2,2,8,1,1,0.8317311826137217
TRAJ-MICRO-V1,12041,140,0,2,2,8,1,1,0.8073102235255973
TRAJ-MICRO-V1,12041,141,0,2,2,8,1,1,0.8132525022997923
TRAJ-MICRO-V1,12041,142,0,2,2,8,1,1,0.7954525038818531
TRAJ-MICRO-V1,12041,143,0,2,2,8,1,1,0.8407701294407716
TRAJ-MICRO-V1,12041,144,0,2,2,8,1,1,0.8042456342795095
TRAJ-MICRO-V1,12041,145,0,2,2,8,1,1,0.8237101152137212
TRAJ-MICRO-V1,12041,146,0,2,2,8,1,1,0.8191103070203613
TRAJ-MICRO-V1,12041,147,0,2,2,8,1,1,0.8393220088798414
TRAJ-MICRO-V1,12041,148,0,2,2,8,1,1,0.8551716235480481
TRAJ-MICRO-V1,12041,149,0,2,2,8,1,1,0.8142027034533916
TRAJ-MICRO-V1,12041,150,0,2,2,8,1,1,0.8230634840953308
TRAJ-MICRO-V1,12041,151,0,2,2,8,1,1,0.8534501272332541
TRAJ-MICRO-V1,12041,152,0,2,2,8,1,1,0.8441255917590279
TRAJ-MICRO-V1,12041,153,0,2,2,8,1,1,0.8447054049532507
TRAJ-MICRO-V1,12041,154,0,2,2,8,1,1,0.8536165180577533
TRAJ-MICRO-V1,12041,155,0,2,2,8,1,1,0.8586282388100344
TRAJ-MICRO-V1,12041,156,0,2,2,8,1,1,0.8751216797951828
TRAJ-MICRO-V1,12041,157,0,2,2,8,1,1,0.8745161634805088
TRAJ-MICRO-V1,12041,158,0,2,2,8,1,1,0.8644282854494191
TRAJ-MICRO-V1,12041,159,0,2,2,8,1,1,0.8275596125202669
TRAJ-MICRO-V1,12041,160,0,2,2,8,1,1,0.8788486282908133
TRAJ-MICRO-V1,12041,161,0,2,2,8,1,1,0.8568343717966738
TRAJ-MICRO-V1,12041,162,0,2,2,8,1,1,0.8320200958781211
TRAJ-MICRO-V1,12041,163,0,2,2,8,1,1,0.8642923821848408
TRAJ-MICRO-V1,12041,164,0,2,2,8,1,1,0.8500583822199845
TRAJ-MICRO-V1,12041,165,0,2,2,8,1,1,0.8034236809398267
TRAJ-MICRO-V1,12041,166,0,2,2,8,1,1,0.8509044768872456
TRAJ-MICRO-V1,12041,167,0,2,2,8,1,1,0.8200025568283645
TRAJ-MICRO-V1,12041,168,0,2,2,8,1,1,0.8494609344539228
TRAJ-MICRO-V1,12041,169,0,2,2,8,1,1,0.8316248089592144
TRAJ-MICRO-V1,12041,170,0,2,2,8,1,1,0.8139698482171372
TRAJ-MICRO-V1,12041,171,0,2,2,8,1,1,0.8134391747333977
TRAJ-MICRO-V1,12041,172,0,2,2,8,1,1,0.8377965449871854
TRAJ-MICRO-V1,12041,173,0,2,2,8,1,1,0.8566053338762607
TRAJ-MICRO-V1,12041,174,0,2,2,8,1,1,0.8173216349636613
TRAJ-MICRO-V1,12041,175,0,2,2,8,1,1,0.8461986812696106
TRAJ-MICRO-V1,12041,176,0,2,2,8,1,1,0.8951682173258796
TRAJ-MICRO-V1,12041,177,0,2,2,8,1,1,0.8243355246274328
TRAJ-MICRO-V1,12041,178,0,2,2,8,1,1,0.8036028828778485
TRAJ-MICRO-V1,12041,179,0,2,2,8,1,1,0.8719144751136396
TRAJ-MICRO-V1,12041,180,0,2,2,8,1,1,0.8173066816074348
TRAJ-MICRO-V1,12041,181,0,2,2,8,1,1,0.8452230798994941
TRAJ-MICRO-V1,12041,182,0,2,2,8,1,1,0.8471676773992336
TRAJ-MICRO-V1,12041,183,0,2,2,8,1,1,0.79851631809965
TRAJ-MICRO-V1,12041,184,0,2,2,8,1,1,0.794178512183162
TRAJ-MICRO-V1,12041,185,0,2,2,8,1,1,0.7777977662328911
TRAJ-MICRO-V1,12041,186,0,2,2,8,1,1,0.7240494707157895
TRAJ-MICRO-V1,12041,187,0,2,2,8,1,1,0.7720644444995043
TRAJ-MICRO-V1,12041,188,0,2,2,8,1,1,0.7787696374818626
TRAJ-MICRO-V1,12041,189,0,2,2,8,1,1,0.7980835623648846
TRAJ-MICRO-V1,12041,190,0,2,2,8,1,1,0.8326480522587343
TRAJ-MICRO-V1,12041,191,0,2,2,8,1,1,0.8810724647858378
TRAJ-MICRO-V1,12041,192,0,2,2,8,1,1,0.8374028041031227
TRAJ-MICRO-V1,12041,193,0,2,2,8,1,1,0.8524706530215869
TRAJ-MICRO-V1,12041,194,0,2,2,8,1,1,0.88605049094653
TRAJ-MICRO-V1,12041,195,0,2,2,8,1,1,0.856930322614744
TRAJ-MICRO-V1,12041,196,0,2,2,8,1,1,0.8650143597494621
TRAJ-MICRO-V1,12041,197,0,2,2,8,1,1,0.873290761645902
TRAJ-MICRO-V1,12041,198,0,2,2,8,1,1,0.850481307389146
TRAJ-MICRO-V1,12041,199,0,2,2,8,1,1,0.8614320020153041
TRAJ-MICRO-V1,12041,200,0,2,2,8,1,1,0.8452981795331231
TRAJ-MICRO-V1,12041,201,0,2,2,8,1,1,0.8164608342556419
TRAJ-MICRO-V1,12041,202,0,2,2,8,1,1,0.8245570730712533
TRAJ-MICRO-V1,12041,203,0,2,2,8,1,1,0.8390995092223732
TRAJ-MICRO-V1,12041,204,0,2,2,8,1,1,0.8128365111666532
TRAJ-MICRO-V1,12041,205,0,2,2,8,1,1,0.8495595649966501
TRAJ-MICRO-V1,12041,206,0,2,2,8,1,1,0.8356862277327108
TRAJ-MICRO-V1,12041,207,0,2,2,8,1,1,0.8440751320219878
TRAJ-MICRO-V1,12041,208,0,2,2,8,1,1,0.8673182056621862
TRAJ-MICRO-V1,12041,209,0,2,2,8,1,1,0.8720063704529056
TRAJ-MICRO-V1,12041,210,0,2,2,8,1,1,0.8635313564853613
TRAJ-MICRO-V1,12041,211,0,2,2,8,1,1,0.8451752526086006
TRAJ-MICRO-V1,12041,212,0,2,2,8,1,1,0.8755335927265477
TRAJ-MICRO-V1,12041,213,0,2,2,8,1,1,0.8147104538808888
TRAJ-MICRO-V1,12041,214,0,2,2,8,1,1,0.8050892831175104
TRAJ-MICRO-V1,12041,215,0,2,2,8,1,1,0.8466392610967258
TRAJ-MICRO-V1,12041,216,0,2,2,8,1,1,0.799084091215531
