campaign_id,seed,episode,exploration,selected_matching,zero_scale_matching,zero_scale_difference,optimal_matching,mode,true_value,optimal_value,value_ratio,observed_return,trajectory_fluctuation,trajectory_deviation,trajectory_sigma,shared_reset_deviation_scale,beta,beta_zero_scale,parameter_confidence_ratio,max_edge_confidence_ratio,raw_certificate_increment,clipped_certificate_increment,certificate_slack,cumulative_universal_utilization,tracking_tube_utilization,trajectory_fluctuation_utilization,trajectory_deviation_utilization,phase_fluctuation_tube_utilization,phase_deviation_tube_utilization,reset_utilization,actuator_utilization,validity_utilization,theta_hat_l1,theta_hat_l2
TRAJ-MICRO-V1,12037,230,0,0-3;1-2;2-4,0-0;1-2;2-4,1,0-0;1-2;2-4,1,0.8437528315697319,0.8543111783725131,0.987641099554737,0.850804801111213,0.007051969541481169,0.007051969541481169,0.0548271522404341,0.0548271522404341,0.5472499215083687,0.275,0.06156664268150603,0.04447628688268024,0.27977355476555954,0.27977355476555954,0.6963707971490349,0.6007974346160642,0.11703601684567684,0.12862184617132932,0.12862184617132932,1.0,1.0,0.1325825214724778,0.11146287318635888,0.10836668226451557,1.1999277260989956,0.5051814627524209
TRAJ-MICRO-V1,12037,231,0,0-2;1-3;2-4,0-2;1-3;2-4,0,0-2;1-4;2-3,2,0.8459810120864736,0.8482500658625124,0.9973250178604683,0.8367204821245395,-0.009260529961934058,-0.009260529961934058,0.0548271522404341,0.0548271522404341,0.547445948352677,0.275,0.06143999643468907,0.04620601376193677,0.2698101803429468,0.2698101803429468,0.6916661594981641,0.6001432623186133,0.0773789443539368,0.16890408462806453,0.16890408462806453,1.0,1.0,0.04419417382415907,0.07369423271803503,0.07164717069808962,1.19998168692142,0.5051752480511911
TRAJ-MICRO-V1,12037,232,0,0-1;1-3;2-4,0-1;1-3;2-4,0,0-1;1-3;2-4,1,0.8717092151838944,0.8717092151838944,1.0,0.8502364229877519,-0.02147279219614255,-0.02147279219614255,0.0548271522404341,0.0548271522404341,0.5475703768438591,0.275,0.061656367211206896,0.04978241395561353,0.24123265424499815,0.24123265424499815,0.6770872618369453,0.5992894311178506,0.09029460391105217,0.39164522173206595,0.39164522173206595,0.9999999999999999,0.9999999999999999,0.12586506222494345,0.08599486086766872,0.0836061147324557,1.1999042977816696,0.5050434940599128
TRAJ-MICRO-V1,12037,233,0,0-0;1-3;2-4,0-2;1-3;2-4,1,0-3;1-2;2-4,0,0.8562761073307482,0.8803785136395139,0.9726226777058363,0.8765593076227293,0.020283200291981076,0.020283200291981076,0.0548271522404341,0.0548271522404341,0.5476495661237655,0.275,0.06315667910019099,0.05043190094550735,0.2814408906114831,0.2814408906114831,0.6975277411224743,0.598730541503693,0.0900364225701745,0.36994809073856216,0.36994809073856216,1.0,1.0,0.1258650622249434,0.08574897387635666,0.08336705793534675,1.1998356461567765,0.5049715607056203
TRAJ-MICRO-V1,12037,234,0,0-2;1-3;2-4,0-2;1-3;2-4,0,0-2;1-4;2-3,2,0.8657219447505002,0.8709685158996908,0.9939761644038637,0.8592710791765285,-0.00645086557397175,-0.00645086557397175,0.0548271522404341,0.0548271522404341,0.5477315468408532,0.275,0.06129765076157954,0.0535723631524942,0.23919677787701993,0.23919677787701993,0.6694344646776748,0.5978755447300091,0.14722775598555973,0.11765822791019129,0.11765822791019129,1.0,1.0,0.25173012444988685,0.14021691046243784,0.13632199628292566,1.199907743664404,0.5051020453375052
TRAJ-MICRO-V1,12037,235,0,0-1;1-3;2-4,0-1;1-3;2-4,0,0-1;1-3;2-4,1,0.8704952871897249,0.8704952871897249,1.0,0.8661705869739599,-0.004324700215765073,-0.004324700215765073,0.0548271522404341,0.0548271522404341,0.5478643345439549,0.275,0.06121465112049539,0.05496749257498115,0.22786170837868377,0.22786170837868377,0.6631093519735463,0.5969474339607942,0.06593430475292772,0.07887880437050458,0.07887880437050458,1.0,1.0,0.12586506222494345,0.06279457595516924,0.06105028217863677,1.1998700738184491,0.5050145150829201
TRAJ-MICRO-V1,12037,236,0,0-3;1-2;2-4,0-3;1-2;2-4,0,0-3;1-2;2-4,1,0.8655675945849488,0.8655675945849488,1.0,0.8748082035679597,0.00924060898301088,0.00924060898301088,0.0548271522404341,0.0548271522404341,0.5479782328426611,0.275,0.06132285703094504,0.04601117314370552,0.23654668958256703,0.23654668958256703,0.6693304868750414,0.5960885231501027,0.07436815760231508,0.16854074314288545,0.16854074314288545,1.0,1.0,0.11785113019775798,0.07082681676410958,0.06885940518732878,1.1998688389816279,0.505001457731536
TRAJ-MICRO-V1,12037,237,0,0-1;1-2;2-3,0-2;1-3;2-4,1,0-2;1-1;2-3,0,0.8389492327386271,0.8444330370352657,0.9935059335007879,0.8436408327789091,0.004691600040281972,0.004691600040281972,0.0548271522404341,0.0548271522404341,0.5481149959816813,0.275,0.06190870350350417,0.04204169673484226,0.24227212366604234,0.24227212366604234,0.6590048378870366,0.5952771237814387,0.15296327727344775,0.08557074092974677,0.08557074092974677,0.9999999999999999,0.9999999999999999,0.41692700200394794,0.14567931168899786,0.14163266414208123,1.1998754140894086,0.504978653613827
TRAJ-MICRO-V1,12037,238,0,0-1;1-3;2-2,0-1;1-3;2-2,0,0-1;1-3;2-2,3,0.8401020549332802,0.8401020549332802,1.0,0.8573125670078987,0.017210512074618538,0.017210512074618538,0.0548271522404341,0.0548271522404341,0.5482485571582967,0.275,0.06197813571231654,0.046953682287147115,0.22028153008108028,0.22028153008108028,0.6403325575477203,0.5943185471414684,0.09430995142865438,0.3139049060791101,0.3139049060791101,0.9999999999999999,0.9999999999999999,0.0441941738241593,0.08981900136062321,0.0873240291006059,1.199880257348993,0.5050341049443574
TRAJ-MICRO-V1,12037,239,0,0-3;1-2;2-4,0-3;1-2;2-4,0,0-3;1-2;2-4,1,0.8205977453786379,0.8205977453786379,1.0,0.8118448548110947,-0.008752890567543302,-0.008752890567543302,0.0548271522404341,0.0548271522404341,0.5483886999582019,0.275,0.06380617364732558,0.04470697216009239,0.2448167440355371,0.2448167440355371,0.6551156167248561,0.5935390883949595,0.17982439224536645,0.15964517962120586,0.15964517962120586,1.0,1.0,0.4419417382415923,0.17126132594796803,0.1665040668938578,1.1998580032320256,0.5049810263502327
TRAJ-MICRO-V1,12037,240,0,0-1;1-2;2-3,0-1;1-2;2-3,0,0-2;1-1;2-3,0,0.7969980046199284,0.8020578551055004,0.9936914145864123,0.801856171016899,0.004858166396970549,0.004858166396970549,0.0548271522404341,0.0548271522404341,0.5485610538613477,0.275,0.06214195644583062,0.03909006084334027,0.2540975558248814,0.2540975558248814,0.6500666328920597,0.5928305752198756,0.09163591337462208,0.08860876770812352,0.08860876770812352,1.0,1.0,0.41692700200394794,0.08727229845202102,0.08484806793946488,1.1999079682087013,0.5049944944063577
TRAJ-MICRO-V1,12041,1,1,0-0;1-2;2-1,0-0;1-2;2-1,0,0-1;1-3;2-2,1,0.7836086943206387,0.8257786132029463,0.9489331423603438,0.7875123096247242,0.0039036153040853954,0.0039036153040853954,0.0548271522404341,0.0548271522404341,0.40920298813177725,0.275,0.617022922075394,0.609176296488316,0.6,0.6,0.9707193877191655,1.0,0.9730372946297503,0.07119857852486719,0.07119857852486719,1.0000000000000004,1.0000000000000004,0.0,0.9267021853616668,0.9009604579905095,0.0,0.0
TRAJ-MICRO-V1,12041,2,1,0-0;1-4;2-2,0-0;1-4;2-2,0,0-3;1-2;2-4,0,0.788978459447935,0.836062395441249,0.9436837056061294,0.7772352614587743,-0.011743197989160698,-0.011743197989160698,0.0548271522404341,0.0548271522404341,0.4339115712920817,0.275,0.20646456987516826,0.18934573028431903,0.6,0.6,0.9709472617273105,1.0,0.1380206480588608,0.2141858095722923,0.2141858095722923,1.0,1.0,0.46979051182415343,0.1314482362465341,0.12779689635079702,1.082137350374116,0.45046497640715477
TRAJ-MICRO-V1,12041,3,1,0-1;1-2;2-4,0-1;1-2;2-4,0,0-2;1-1;2-3,3,0.8195653477004256,0.8458163908130013,0.9689636623294292,0.818144935835189,-0.0014204118652366047,-0.0014204118652366047,0.0548271522404341,0.0548271522404341,0.44020678821237114,0.275,0.18512038591229887,0.16969310812925908,0.6,0.6,0.9966571522939249,1.0,0.06459923913934545,0.025907088134135753,0.025907088134135753,1.0,1.0,0.1773894413117334,0.06152308489461471,0.05981411031420874,1.1233616307841507,0.46664500157206507
TRAJ-MICRO-V1,12041,4,1,0-2;1-0;2-1,0-2;1-0;2-1,0,0-1;1-3;2-2,3,0.808882209816023,0.8670505272142649,0.932912424855873,0.8121038767973412,0.003221666981318155,0.003221666981318155,0.0548271522404341,0.0548271522404341,0.44444232750687607,0.275,0.15392355264567076,0.127360133451764,0.6,0.6,0.9753569462088905,1.0,0.2612252807734025,0.05876042890555658,0.05876042890555658,0.9999999999999999,0.9999999999999999,0.7095577652469335,0.24878598168895477,0.24187525997537268,1.151016272987118,0.47780999549067726
TRAJ-MICRO-V1,12041,5,1,0-2;1-3;2-1,0-2;1-3;2-1,0,0-3;1-2;2-4,1,0.8488994843378992,0.8795858535999742,0.9651127071490728,0.8362046511568191,-0.012694833181080056,-0.012694833181080056,0.0548271522404341,0.0548271522404341,0.44873829499594997,0.275,0.14433769089786136,0.11443528549142196,0.6,0.6,1.0091065575379121,1.0,0.09461647876582886,0.231542815235219,0.231542815235219,1.0,1.0,0.4419417382415922,0.09011093215793224,0.08760785070910078,1.1670050470195141,0.4816224047036943
TRAJ-MICRO-V1,12041,6,1,0-3;1-0;2-4,0-3;1-0;2-4,0,0-2;1-1;2-3,1,0.8248575975638571,0.8810982018639552,0.9361698796103299,0.8238475698289424,-0.0010100277349147943,-0.0010100277349147943,0.0548271522404341,0.0548271522404341,0.45163197958255524,0.275,0.14566324538144818,0.13050461164248794,0.6,0.6,0.9843084966318796,1.0000000000000002,0.09713498069111454,0.018422035317200297,0.018422035317200297,1.0,1.0,0.21245914639969937,0.09250950542010908,0.08993979693621716,1.1696036609667524,0.4823354538204676
TRAJ-MICRO-V1,12041,7,1,0-3;1-4;2-0,0-3;1-4;2-0,0,0-1;1-3;2-4,1,0.8123999472114096,0.8983607958820397,0.9043136687791113,0.7920506582797763,-0.020349288931633295,-0.020349288931633295,0.0548271522404341,0.0548271522404341,0.454272618503403,0.275,0.13630828295904449,0.10107528412776852,0.6,0.6,0.9632195492703898,1.0,0.08884493606012434,0.37115349056240127,0.37115349056240127,1.0,1.0,0.17677669529663684,0.08461422481916603,0.0822638296853003,1.178764088097195,0.48468646520365816
TRAJ-MICRO-V1,12041,8,1,0-4;1-1;2-2,0-4;1-1;2-2,0,0-3;1-2;2-4,2,0.829593716727208,0.9093104509432954,0.9123327636525114,0.8446989138976555,0.015105197170447468,0.015105197170447468,0.0548271522404341,0.0548271522404341,0.45677106206737494,0.275,0.14167043954046787,0.11179474971508921,0.6,0.6,0.9749384912555603,1.0,0.08802080372178152,0.2755057768495158,0.2755057768495158,0.9999999999999999,0.9999999999999999,0.04419417382415918,0.08382933687788714,0.08150074418683473,1.176416003130288,0.4841295454493054
TRAJ-MICRO-V1,12041,9,1,0-4;1-3;2-2,0-4;1-3;2-2,0,0-2;1-4;2-3,2,0.8639678414622086,0.8974193156076434,0.9627248115082248,0.8719167930048447,0.007948951542636034,0.007948951542636034,0.0548271522404341,0.0548271522404341,0.45886278565369565,0.275,0.130754165339342,0.10581864794551224,0.6,0.6,1.015258183658387,1.0,0.16101375837192908,0.14498202474163552,0.14498202474163552,0.9999999999999999,0.9999999999999999,0.29462782549439476,0.15334643654469432,0.14908681330734172,1.183984860382743,0.4859235581702694
TRAJ-MICRO-V1,12041,10,1,0-0;1-3;2-1,0-0;1-3;2-1,0,0-1;1-3;2-4,3,0.8165290471194953,0.8958097125795992,0.9114983189545858,0.8265144381622256,0.009985391042730342,0.009985391042730342,0.0548271522404341,0.0548271522404341,0.4604564155175612,0.275,0.12774405498154956,0.08025923824663111,0.6,0.6,0.9686241908296956,0.9999999999999999,0.20824402492409996,0.18212492596626756,0.18212492596626756,0.9999999999999999,0.9999999999999999,0.665526368540137,0.1983276427848571,0.19281854159638884,1.1874320987873568,0.4868129171818092
TRAJ-MICRO-V1,12041,11,1,0-1;1-0;2-3,0-1;1-0;2-3,0,0-3;1-2;2-4,0,0.7902041999609047,0.8777545424332182,0.9002564632367317,0.7934333248843053,0.0032291249234004974,0.0032291249234004974,0.0548271522404341,0.0548271522404341,0.4637448076489702,0.275,0.1250397909436226,0.07601905997018885,0.6,0.6,0.9513269287442956,0.9999999999999999,0.07037902104446851,0.05889645534095554,0.05889645534095554,1.0,1.0,0.04419417382415918,0.06702763908997,0.06516576022635973,1.1915647445728288,0.4878178883799669
TRAJ-MICRO-V1,12041,12,1,0-1;1-3;2-4,0-1;1-3;2-4,0,0-1;1-3;2-4,1,0.8522712347001742,0.8522712347001742,1.0,0.8560159487641221,0.0037447140639479087,0.0037447140639479087,0.0548271522404341,0.0548271522404341,0.46658164920935374,0.275,0.12077412280983565,0.08858029235365676,0.6,0.6,1.026135617350087,0.9999999999999999,0.22046864714736072,0.06830035686563063,0.06830035686563063,1.0000000000000002,1.0000000000000002,0.6167863059619776,0.20997014014034351,0.2041376362475562,1.1942257282128192,0.4889020543448565
TRAJ-MICRO-V1,12041,13,1,0-2;1-1;2-0,0-2;1-1;2-0,0,0-1;1-3;2-4,2,0.7442943693196568,0.8644608055205617,0.8609926147796336,0.7515522874921897,0.007257918172533002,0.007257918172533002,0.0548271522404341,0.0548271522404341,0.46867071609431354,0.275,0.11536256264758178,0.0586816904263861,0.6,0.6,0.9120639665593759,0.9999999999999998,0.3032407843996168,0.1323781716895449,0.1323781716895449,0.9999999999999999,0.9999999999999999,0.8869472065586669,0.28880074704725406,0.28077850407371924,1.1966187569921218,0.4902577097609478
TRAJ-MICRO-V1,12041,14,1,0-2;1-4;2-1,0-2;1-4;2-1,0,0-0;1-2;2-4,3,0.7974630816030026,0.8674030302418152,0.9193685677817903,0.8272704372012681,0.029807355598265552,0.029807355598265552,0.0548271522404341,0.0548271522404341,0.47022933701258923,0.275,0.11439890935284926,0.07504857069968338,0.6,0.6,0.963761566482095,0.9999999999999998,0.20105309367941732,0.5436604744224365,0.5436604744224365,1.0,1.0,0.6167863059619776,0.19147913683754028,0.1861602719253864,1.1975198842368293,0.49071971011184107
TRAJ-MICRO-V1,12041,15,1,0-3;1-1;2-4,0-3;1-1;2-4,0,0-2;1-1;2-3,3,0.8197773368078064,0.8576301563754672,0.9558634694847542,0.8212411890282518,0.0014638522204454463,0.0014638522204454463,0.0548271522404341,0.0548271522404341,0.47165037062610904,0.275,0.12028826150203803,0.09154008347380081,0.6,0.6,0.9909622586200728,0.9999999999999998,0.11069054148766662,0.02669940277083879,0.02669940277083879,1.0,1.0,0.21245914639969937,0.10541956332158724,0.10249124211820981,1.2,0.4918928187745243
TRAJ-MICRO-V1,12041,16,1,0-4;1-0;2-1,0-4;1-0;2-1,0,0-1;1-3;2-2,1,0.7968980743952401,0.8625581810163915,0.9238774750895283,0.7958567192923092,-0.0010413551029309137,-0.0010413551029309137,0.0548271522404341,0.0548271522404341,0.4723321300083869,0.275,0.11880943216218322,0.07815388609697042,0.6,0.6,0.9656189838870444,0.9999999999999998,0.1401753533283134,0.01899341950798845,0.01899341950798845,1.0000000000000002,1.0000000000000002,0.5659615711335886,0.1335003365031556,0.12979199382251239,1.2,0.49211655053364356
TRAJ-MICRO-V1,12041,17,1,0-4;1-2;2-1,0-4;1-2;2-1,0,0-0;1-2;2-3,1,0.811636932392011,0.845601576959308,0.9598337497318414,0.8112043433101698,-0.0004325890818411807,-0.0004325890818411807,0.0548271522404341,0.0548271522404341,0.47379736111648885,0.275,0.11563587376153252,0.10301784687246392,0.6,0.6,0.988836143912357,0.9999999999999998,0.0932990222724979,0.007890051993657141,0.007890051993657141,0.9999999999999999,0.9999999999999999,0.29462782549439487,0.08885621168809323,0.08638798358564619,1.199635367367324,0.49235584843147184
TRAJ-MICRO-V1,12041,18,1,0-0;1-1;2-4,0-0;1-1;2-4,0,0-2;1-1;2-3,0,0.7883384990729931,0.8378477399317393,0.9409090238009358,0.7850082475966772,-0.003330251476315941,-0.003330251476315941,0.0548271522404341,0.0548271522404341,0.4749113036874254,0.275,0.11533749018837938,0.10381478234141922,0.6,0.6,0.9694146291071235,0.9999999999999999,0.1156758749279011,0.06074091650268015,0.06074091650268015,1.0,1.0,0.2704323955363994,0.11016749993133437,0.10710729159990841,1.1997559389587082,0.49238202779347334
TRAJ-MICRO-V1,12041,19,0,0-1;1-3;2-2,0-1;1-3;2-2,0,0-1;1-3;2-2,3,0.8313144573111174,0.8313144573111174,1.0,0.8387348827306369,0.007420425419519451,0.007420425419519451,0.0548271522404341,0.0548271522404341,0.47608404342699967,0.275,0.11298177187143262,0.09197264188537871,0.5579071398352031,0.5579071398352031,0.9735643684907618,0.996307643845193,0.08062157851749287,0.1353421638056009,0.1353421638056009,1.0,1.0,0.12586506222494345,0.07678245573094557,0.07464960973841932,1.2,0.49279472376078454
TRAJ-MICRO-V1,12041,20,0,0-0;1-2;2-4,0-0;1-2;2-1,1,0-3;1-2;2-1,2,0.8134923420857106,0.8189685513273407,0.9933132850672294,0.8061827739753797,-0.0073095681103309326,-0.0073095681103309326,0.0548271522404341,0.0548271522404341,0.47788781827332005,0.275,0.11138628645165739,0.09499219630871335,0.5496217337725459,0.5496217337725459,0.9536298001945862,0.9922940728006454,0.081882213030898,0.1333202220366326,0.1333202220366326,1.0,1.0,0.13258252147247768,0.07798306002942666,0.07581686391749815,1.2,0.4929197013406491
TRAJ-MICRO-V1,12041,21,0,0-2;1-1;2-0,0-2;1-1;2-0,0,0-2;1-1;2-3,2,0.8128855997703812,0.8245938427322431,0.9858012001119638,0.8191812551816282,0.0062956554112469885,0.0062956554112469885,0.0548271522404341,0.0548271522404341,0.47953390981881383,0.275,0.11161856925156638,0.09375213015999637,0.4759593844548293,0.4759593844548293,0.8765480628590889,0.9828165284176646,0.18210383572052202,0.11482732832153279,0.11482732832153279,0.9999999999999999,0.9999999999999999,0.6373774391990982,0.17343222449573525,0.16861466270418704,1.1999999999999995,0.492822098495723
TRAJ-MICRO-V1,12041,22,0,0-4;1-3;2-2,0-1;1-3;2-2,1,0-1;1-3;2-2,2,0.7918670356401402,0.8311508703797945,0.9527356149892454,0.7981894709364196,0.0063224352962794154,0.0063224352962794154,0.0548271522404341,0.0548271522404341,0.48091512552061005,0.275,0.1119236796970144,0.07968412517634042,0.53590384600282,0.53590384600282,0.9121954464530629,0.9787418260655603,0.27945187855857967,0.11531577034228536,0.11531577034228536,0.9999999999999999,0.9999999999999999,0.8838834764831844,0.2661446462462663,0.25875173940609225,1.2,0.4927723430758308
TRAJ-MICRO-V1,12041,23,0,0-3;1-2;2-4,0-0;1-2;2-4,1,0-0;1-2;2-1,1,0.8097199577467465,0.8386033593975495,0.9655577319991269,0.8175899428739535,0.00786998512720688,0.00786998512720688,0.0548271522404341,0.0548271522404341,0.48228700334822,0.275,0.11191705915955275,0.0811443667180834,0.5757141716806011,0.5757141716806011,0.9661324497285729,0.9779062518656519,0.07956657959021433,0.1435417453872955,0.1435417453872955,0.9999999999999999,0.9999999999999999,0.1325825214724778,0.07577769484782318,0.07367275887982808,1.1999999999999997,0.49294438079599806
TRAJ-MICRO-V1,12041,24,0,0-0;1-1;2-3,0-0;1-1;2-3,0,0-0;1-1;2-3,1,0.8203133532571084,0.8203133532571084,1.0,0.84410319250303,0.023789839245921627,0.023789839245921627,0.0548271522404341,0.0548271522404341,0.4839748231158098,0.275,0.11266690597906415,0.0744196339533551,0.5139063145542687,0.5139063145542687,0.9240629911828229,0.9728480965486297,0.15610329364154182,0.4339061628004276,0.4339061628004276,1.0,1.0,0.6871842709362769,0.14866980346813508,0.1445400867051313,1.2000000000000002,0.49297448175727066
TRAJ-MICRO-V1,12041,25,0,0-1;1-3;2-4,0-1;1-0;2-4,1,0-1;1-0;2-2,1,0.7957724576438248,0.8164788909729692,0.974639352519611,0.7926301672329734,-0.003142290410851332,-0.003142290410851332,0.0548271522404341,0.0548271522404341,0.48497323424874217,0.275,0.11400381192287508,0.08790649670222966,0.548114642720388,0.548114642720388,0.9356476548777282,0.9704751488680436,0.21148335416260158,0.057312668676852155,0.057312668676852155,1.0,1.0,0.5892556509887896,0.20141271825009674,0.1958179205209274,1.2,0.49304021915288365
TRAJ-MICRO-V1,12041,26,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-4,2,0.8131152777877347,0.8131152777877347,1.0,0.8189757987023574,0.005860520914622666,0.005860520914622666,0.0548271522404341,0.0548271522404341,0.4867637116666922,0.275,0.11124070014941569,0.07781033149844406,0.5159478681618171,0.5159478681618171,0.9225055070556845,0.9662227628963123,0.0818029973249366,0.10689085015618649,0.10689085015618649,1.0,1.0,0.2704323955363994,0.07790761649993959,0.07574351604160795,1.2000000000000002,0.4929828175065107
TRAJ-MICRO-V1,12041,27,0,0-2;1-1;2-0,0-0;1-1;2-4,1,0-0;1-1;2-3,2,0.7477325262223792,0.7856095837335229,0.9517864110934885,0.7617986168593318,0.014066090636952681,0.014066090636952681,0.0548271522404341,0.0548271522404341,0.4882521030235578,0.275,0.11133622030635869,0.06982779944217579,0.6028440030924045,0.6,0.9549277343556177,0.9674737716779304,0.2234670150081258,0.25655336930994527,0.25655336930994527,0.9999999999999999,0.9999999999999999,0.6373774391990982,0.2128257285791674,0.20691390278530164,1.2,0.4929829260428964
TRAJ-MICRO-V1,12041,28,0,0-1;1-0;2-4,0-1;1-0;2-4,0,0-0;1-3;2-4,3,0.7861423020327508,0.789027297849088,0.9963436045568996,0.7940043217686892,0.007862019735938336,0.007862019735938336,0.0548271522404341,0.0548271522404341,0.49011911404026615,0.275,0.11437804691034201,0.07948311749999258,0.5936867297009748,0.5936867297009748,0.9853153828091816,0.9682596327906813,0.14638941186092455,0.14339646351612312,0.14339646351612312,0.9999999999999999,0.9999999999999999,0.4623404379410864,0.1394184874865948,0.13554575172307828,1.1999999999999997,0.49295226418350285
TRAJ-MICRO-V1,12041,29,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-0;1-2;2-4,2,0.8173892769766081,0.8173892769766081,1.0,0.8184757325403518,0.0010864555637436519,0.0010864555637436519,0.0548271522404341,0.0548271522404341,0.49101565953855475,0.275,0.115284428226758,0.07855809023808025,0.5541068981765827,0.5541068981765827,0.9628015366648868,0.9667165936241395,0.07524317025375594,0.019816013040020876,0.019816013040020876,1.0,1.0,0.17738944131173331,0.07166016214643423,0.06966960208681104,1.2000000000000002,0.49295242851059495
TRAJ-MICRO-V1,12041,30,0,0-0;1-3;2-4,0-0;1-4;2-3,1,0-0;1-1;2-3,0,0.787704969922583,0.8085013586303481,0.9742778555833282,0.792533458888325,0.004828488965742074,0.004828488965742074,0.0548271522404341,0.0548271522404341,0.49201707507529563,0.275,0.11424577974594961,0.07077077696056559,0.6075788941521933,0.6,0.9834542906074089,0.967826040503335,0.07315198930092415,0.08806747694222106,0.08806747694222106,1.0,1.0,0.14731391274719746,0.06966856123897537,0.06773332342678161,1.2,0.49304726842500723
TRAJ-MICRO-V1,12041,31,0,0-4;1-3;2-2,0-4;1-3;2-2,0,0-1;1-3;2-2,2,0.794577605819017,0.8338915846099727,0.9528548080871405,0.7863337196690469,-0.008243886149970172,-0.008243886149970172,0.0548271522404341,0.0548271522404341,0.49327446131157315,0.275,0.11243129477952982,0.06421760294578065,0.5832413339026413,0.5832413339026413,0.9608731474166721,0.9679629066108963,0.07358369469839181,0.15036137776804767,0.15036137776804767,1.0,1.0,0.2517301244498869,0.0700797092365636,0.06813305064665907,1.2,0.49300495859066407
TRAJ-MICRO-V1,12041,32,0,0-3;1-2;2-1,0-0;1-2;2-1,1,0-0;1-2;2-1,0,0.8270463134405344,0.848410699685043,0.9748183441669939,0.8291425114888024,0.002096198048267979,0.002096198048267979,0.0548271522404341,0.0548271522404341,0.4948603156421888,0.275,0.10511614717948337,0.055180255253738326,0.46487363966981643,0.46487363966981643,0.8677146032678293,0.9619262345121087,0.12668788132680467,0.03823284563596335,0.03823284563596335,1.0,1.0,0.4419417382415922,0.1206551250731473,0.11730359382111542,1.2,0.49441882407587523
TRAJ-MICRO-V1,12041,33,0,0-4;1-2;2-0,0-2;1-1;2-0,1,0-2;1-1;2-3,2,0.7918205193189354,0.8427036138048376,0.9396192283356147,0.7797279497405146,-0.012092569578420705,-0.012092569578420705,0.0548271522404341,0.0548271522404341,0.4957476336220586,0.275,0.10410151608450938,0.052615070943790934,0.5610083374753584,0.5610083374753584,0.931477049891875,0.9611107090963557,0.065465927954965,0.22055804622846412,0.22055804622846412,1.0,1.0,0.08838834764831836,0.062348502814252374,0.060616599958300925,1.199937030891454,0.49473234222876866
TRAJ-MICRO-V1,12041,34,0,0-4;1-0;2-1,0-4;1-0;2-2,1,0-1;1-3;2-2,1,0.7990832858059359,0.8501788853034872,0.9399001782085993,0.8169855407403538,0.017902254934417935,0.017902254934417935,0.0548271522404341,0.0548271522404341,0.49651521623825623,0.275,0.10284918495963667,0.06166740741530428,0.4767901985953551,0.4767901985953551,0.8507840417495474,0.9562148156227059,0.07785175461873893,0.3265216996117359,0.3265216996117359,1.0,1.0,0.12586506222494345,0.07414452820832278,0.07208495798031381,1.1992250926995938,0.4949859566009088
TRAJ-MICRO-V1,12041,35,0,0-3;1-2;2-1,0-0;1-2;2-1,1,0-0;1-2;2-4,0,0.8350607248751301,0.845797457598476,0.9873057874235855,0.8350475008508321,-1.3224024297876313e-05,-1.3224024297876313e-05,0.0548271522404341,0.0548271522404341,0.49716662721992416,0.275,0.10675487450743108,0.07358537944812743,0.38745966543553584,0.38745966543553584,0.7996216615114279,0.947344852578035,0.06821437510488348,0.0002411948050827965,0.0002411948050827965,1.0,1.0,0.17738944131173331,0.06496607152846046,0.06316145843044765,1.1996823858586143,0.4948179480240513
TRAJ-MICRO-V1,12041,36,0,0-4;1-2;2-0,0-1;1-2;2-0,1,0-2;1-1;2-3,2,0.7853459205871552,0.8358151191712653,0.9396167915290266,0.8103359424653157,0.02499002187816051,0.02499002187816051,0.0548271522404341,0.0548271522404341,0.4976491270208553,0.275,0.10623051297566236,0.08848196836724781,0.48099592975168703,0.48099592975168703,0.8484342907532096,0.9432980478652974,0.0816014569793643,0.4557964595456554,0.4557964595456554,1.0,1.0,0.08838834764831836,0.07771567331368028,0.07555690461052249,1.1995251354887002,0.4948701492589659
TRAJ-MICRO-V1,12041,37,0,0-1;1-3;2-2,0-1;1-3;2-2,0,0-1;1-3;2-2,3,0.8369287009079307,0.8369287009079307,1.0,0.8594224609309177,0.02249376002298701,0.02249376002298701,0.0548271522404341,0.0548271522404341,0.49811127666368354,0.275,0.10564209129381302,0.07512435191032533,0.4154415725347973,0.4154415725347973,0.8339059229887626,0.9365170903795142,0.10676809265092185,0.4102667948965301,0.4102667948965301,0.9999999999999999,0.9999999999999999,0.22097086912079603,0.10168389776278271,0.09885934504714985,1.1999999999999997,0.49463510328346005
TRAJ-MICRO-V1,12041,38,0,0-0;1-2;2-4,0-0;1-2;2-4,0,0-3;1-2;2-4,2,0.8190527229264721,0.8242348931492511,0.9937127507390777,0.8290442705112275,0.009991547584755366,0.009991547584755366,0.0548271522404341,0.0548271522404341,0.49879036001398713,0.275,0.10593375659876367,0.08121092052742677,0.49745802120859905,0.49745802120859905,0.9043932975604456,0.9336902380541146,0.06707945357878983,0.18223721598632964,0.18223721598632964,1.0,1.0,0.13258252147247768,0.06388519388456174,0.06211060516554613,1.2,0.49489966289726617
